ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_value_pct_dollar_adv
FLG,19503,12.9399995803833,252368.81181621552,4680345.0,59992552.640156746,0.00416700050957782,0.0042066690065674815
FLO,-1424,11.079999923706055,-15777.919891357422,3888815.0,41936647.709965706,0.0003661783859607618,0.0003762322634960639
FLR,-7387,46.779998779296875,-345563.850982666,2580440.0,113663289.9401474,0.002862690083861667,0.003040241498945107
FLS,7567,76.9000015258789,581902.3115463257,1130065.0,84753124.73995209,0.006696075004535137,0.006865850826524401
FLYW,-13251,13.199999809265137,-174913.19747257233,1066205.0,15013709.686174393,0.012428191576666777,0.011650231763415796
FMBH,-8768,42.060001373291016,-368782.0920410156,103950.0,4248093.2931518555,0.08434824434824435,0.08681120366059551
FMC,-16331,16.020000457763672,-261622.62747573853,3629015.0,55072589.48300362,0.004500119178344537,0.004750505286418027
FN,315,501.0,157815.0,632335.0,300009415.10528564,0.0004981536685459448,0.0005260334911309908
FNB,10227,17.229999542236328,176211.20531845093,5962405.0,103833981.06116295,0.0017152474546764268,0.0016970475707240244
FND,-1245,69.31999969482422,-86303.39962005615,2629230.0,187038897.77507782,0.00047352266633196794,0.0004614195263481484
FNF,4213,54.31999969482422,228850.15871429443,1481390.0,79953712.24113464,0.0028439506139504114,0.002862283092298439
FOR,-14751,25.18000030517578,-371430.18450164795,169890.0,4356090.146532059,0.08682677026311142,0.08526687281652068
FORM,-1413,72.55000305175781,-102513.15431213379,1443440.0,105037599.15927887,0.000978911489220196,0.0009759662742927224
FOUR,-4089,59.97999954223633,-245258.21812820435,1954510.0,126058607.04145432,0.002092084461066968,0.001945588832720889
FOXA,3219,71.13999938964844,228999.65803527832,2912810.0,213672392.87330627,0.0011051184251633303,0.0010717325479247107
FOXF,-167,18.829999923706055,-3144.609987258911,556010.0,10322134.943037033,0.00030035431017427745,0.0003046472463896783
FPI,-378,10.949999809265137,-4139.099927902222,463695.0,4808060.050525665,0.0008151910199592405,0.0008608669368531896
FR,3025,56.869998931884766,172031.74676895142,983705.0,57273447.198524475,0.00307510889951764,0.0030036911550416234
FRME,1511,37.86000061035156,57206.46092224121,288920.0,11025408.84967804,0.005229821403848816,0.005188602228017307
FRPT,-297,71.5,-21235.5,1052105.0,69857024.4086647,0.00028229121618089447,0.0003039851780083272
FRSH,742,11.399999618530273,8458.799716949463,3833590.0,44734622.54675865,0.00019355225780534694,0.00018908843386591543
FRT,3136,99.81999969482422,313035.51904296875,654645.0,66518591.25770569,0.004790382573761352,0.004705985396326413
FSK,554,13.890000343322754,7695.060190200806,2113205.0,30653521.931710243,0.0002621610302833847,0.00025103347691478393
FSLR,764,249.41000366210938,190549.24279785156,2223380.0,546655320.5691528,0.0003436209734728207,0.0003485729226955301
FSS,-380,108.97000122070312,-41408.60046386719,345500.0,39334246.32423401,0.0010998552821997105,0.001052736593006872
FTAI,-611,275.6600036621094,-168428.26223754883,2234115.0,567945684.2092133,0.00027348636932297577,0.00029655698937489447
FTDR,-1162,59.810001373291016,-69499.22159576416,495610.0,29399325.478134155,0.002344585460341801,0.002363973338349359
FTI,-1745,55.25,-96411.25,3123155.0,159399790.03902435,0.0005587298741176791,0.0006048392534042645
FTK,-2566,17.059999465942383,-43775.958629608154,352255.0,6193104.881973267,0.007284495606875701,0.007068499478675085
FTNT,-2005,82.08000183105469,-164570.40367126465,6065805.0,476003915.10749817,0.0003305414532778419,0.00034573329850469604
FTV,-5809,52.79999923706055,-306715.1955680847,3277575.0,178851911.10731125,0.0017723469333272312,0.001714911479945302
FUL,-4225,59.630001068115234,-251936.75451278687,520740.0,32255367.496566772,0.008113453930944425,0.007810692423194457
FULT,5657,20.200000762939453,114271.40431594849,1861175.0,37310677.33325958,0.0030394777492712935,0.003062699808295476
FUN,-11102,17.450000762939453,-193729.9084701538,2916180.0,47408487.1817112,0.0038070352310214045,0.0040863971830109175
FWONK,1913,88.02999877929688,168401.38766479492,1617905.0,147335195.03902435,0.0011823932801987755,0.001142981401152595
FWRD,-63,27.420000076293945,-1727.4600048065186,492330.0,13422918.67155075,0.00012796295167875204,0.00012869481273605489
G,-3725,44.779998779296875,-166805.49545288086,1244825.0,57771859.0955925,0.0029923884883417346,0.0028873139633065173
GABC,-9459,40.68000030517578,-384792.1228866577,125850.0,5062619.440231323,0.07516090584028605,0.07600652733816303
GAP,6600,26.979999542236328,178067.99697875977,7750055.0,209555956.87467575,0.0008516068595642224,0.000849739609574796
GATX,1109,180.07000732421875,199697.6381225586,161870.0,28916681.634521484,0.006851176870328041,0.00690596661977128
GBCI,-1263,48.959999084472656,-61836.478843688965,935835.0,44532939.82383728,0.0013495968840661014,0.0013885559562943914
GBTG,488,6.849999904632568,3342.7999534606934,1223695.0,9372955.070672035,0.0003987921826925827,0.0003566431214335285
GBX,65,49.380001068115234,3209.7000694274902,554340.0,27498512.632274628,0.00011725655734747628,0.00011672267923539651
GCMG,6850,11.220000267028809,76857.00182914734,497725.0,5761519.3887758255,0.013762619920638907,0.013339710698340194
GCO,587,30.719999313354492,18032.639596939087,253115.0,8243496.842679977,0.0023191039646010708,0.0021874988176833754
GD,906,356.67999267578125,323152.0733642578,1478050.0,529365552.429657,0.0006129697912790501,0.0006104516470349643
GDDY,-3077,103.3499984741211,-318007.9453048706,1459910.0,160951847.90603638,0.002107664171079039,0.0019757955527824915
GE,1316,292.4800109863281,384903.6944580078,5882065.0,1823804413.7121582,0.0002237309516300823,0.00021104439246014196
GEF,1900,72.45999908447266,137673.99826049805,194540.0,13809042.539482117,0.009766628970905727,0.009969843880693937
GEHC,-61,79.26000213623047,-4834.860130310059,3308905.0,274603550.11722565,1.8435101642386228e-05,1.760669200469587e-05
GEN,-1639,24.790000915527344,-40630.81150054932,4064005.0,105140818.18359375,0.00040329674791246567,0.00038644184249737347
GEO,-7513,16.049999237060547,-120583.64426803589,1719060.0,29153587.58626938,0.0043704117366467725,0.004136151131013043
GFF,1941,81.38999938964844,157977.98881530762,222820.0,17912578.593711853,0.008711067229153577,0.00881938845313791
GFS,-3900,45.790000915527344,-178581.00357055664,3942485.0,165581452.4710846,0.0009892238017392583,0.001078508497814646
GGG,-2802,86.83000183105469,-243297.66513061523,834945.0,71711324.98641968,0.0033559096706968724,0.003392736993448241
GH,351,109.7300033569336,38515.23117828369,1951795.0,215479458.3818817,0.00017983446007393194,0.00017874200848428618
GHC,100,1143.0699462890625,114306.99462890625,15420.0,17588633.787231445,0.00648508430609598,0.006498912650730608
GHM,654,69.22000122070312,45269.880798339844,109770.0,7749482.219581604,0.00595791199781361,0.005841665225574771
GIC,1947,30.030000686645508,58468.411336898804,83345.0,2558228.251476288,0.023360729497870297,0.022855040906986382
GIII,-3452,28.1299991607666,-97104.75710296631,364740.0,10724697.410440445,0.009464275922574985,0.009054312059978052
GILD,-2763,139.72000122070312,-386046.36337280273,7241745.0,925240970.214386,0.00038153787519444555,0.00041723872569472643
GIS,1325,44.349998474121094,58763.74797821045,8214320.0,365521051.0510254,0.00016130367455857576,0.00016076706884388787
GKOS,-1996,123.94000244140625,-247384.24487304688,857300.0,100053963.88244629,0.002328239822699172,0.002472508187318789
GL,33,138.5500030517578,4572.150100708008,462965.0,64683061.53091431,7.127968636937997e-05,7.068543127821519e-05
GLDD,613,,,,,,
GLNG,3072,40.88999938964844,125614.078125,998495.0,39169689.82255936,0.00307663032864461,0.0032069204196928294
GLOB,-14,69.75,-976.5,1117660.0,75299841.67591095,1.2526170749601848e-05,1.2968154756590816e-05
GLPI,8953,44.779998779296875,400915.3290710449,2370355.0,106916682.67156601,0.003777071366947145,0.0037497920722307115
GLW,87,104.27999877929688,9072.359893798828,6818160.0,654143873.7804413,1.2760040832130662e-05,1.3869058868300128e-05
GM,1886,84.9000015258789,160121.40287780762,8978665.0,739423954.4366455,0.0002100534990446798,0.0002165488444309346
GME,-5861,23.639999389648438,-138554.0364227295,8541950.0,191593088.209486,0.0006861430937900597,0.0007231682401362823
GMED,2951,91.83000183105469,270990.3354034424,1525240.0,140880486.51008606,0.0019347774776428627,0.001923547697175516
GMRE,4640,,,,,,
GNL,-9565,9.390000343322754,-89815.35328388214,2072680.0,18866985.126543045,0.004614798232240385,0.004760450738762988
GNRC,1910,174.1699981689453,332664.69650268555,1039095.0,165868289.4784546,0.001838137995082259,0.002005595509236242
GNTX,-8494,23.56999969482422,-200203.5774078369,2373070.0,56704263.91195297,0.00357932972900083,0.003530661780897133
GNW,545,8.170000076293945,4452.6500415802,3846865.0,33153652.396039963,0.00014167380451354545,0.00013430345436426326
GO,-3678,9.449999809265137,-34757.09929847717,2589795.0,25173352.79150963,0.001420189628908852,0.001380709974803194
GOGO,-30773,4.539999961853027,-139709.4188261032,2282060.0,11111320.922045708,0.01348474623804808,0.012573610267066365
GOLF,-1311,94.68000030517578,-124125.48040008545,336085.0,29884373.987808228,0.0039007989050389037,0.004153524529264835
GOOD,-326,11.260000228881836,-3670.7600746154785,443755.0,4982925.856742859,0.0007346396096945386,0.0007366676085794519
GOOG,-523,336.2799987792969,-175874.43936157227,19648510.0,6428215815.779572,2.6617794428178016e-05,2.7359759597654917e-05
GPC,1901,140.02000427246094,266178.02812194824,1043685.0,137464157.14229584,0.0018214307956902706,0.0019363449618827867
GPI,549,396.4100036621094,217629.09201049805,153370.0,60955224.21737671,0.00357957879637478,0.0035703107453824738
GPK,-137,14.84000015258789,-2033.080020904541,4184195.0,64293505.01637459,3.274225986121584e-05,3.1621856988303036e-05
GPN,-314,72.01000213623047,-22611.140670776367,3291885.0,249760538.71017456,9.538607818924415e-05,9.053127762914795e-05
GPOR,-388,198.77999877929688,-77126.63952636719,292870.0,54646462.08496094,0.0013248198859562262,0.001411374800558094
GPRE,4471,11.930000305175781,53339.03136444092,1186435.0,13120576.686034203,0.003768432320354676,0.004065296262565655
GPRO,-2845,1.2200000286102295,-3470.900081396103,2323525.0,3229737.6463007927,0.0012244327046190594,0.0010746693575472074
GRBK,2415,69.38999938964844,167576.84852600098,221720.0,15317117.24899292,0.010892116182572614,0.0109404952512862
GRC,754,52.7400016784668,39765.961265563965,76570.0,3926117.0038223267,0.009847198641765705,0.010128572639798878
GRMN,1694,204.47999572753906,346389.1127624512,871635.0,180853923.96575928,0.0019434740459022411,0.0019152977450908521
GRND,17541,11.619999885559082,203826.41799259186,1253075.0,15799380.844302177,0.013998364024499731,0.012900911750987948
GRPN,-3219,15.489999771118164,-49862.30926322937,961390.0,15823533.84850502,0.00334827697396478,0.0031511487724937164
GS,174,936.8099975585938,163004.9395751953,2431495.0,2283157972.6678467,7.156091211374072e-05,7.139450775047585e-05
GSAT,-623,67.55000305175781,-42083.65190124512,717730.0,44916290.070381165,0.0008680144343973361,0.0009369351706319139
GSBC,1260,59.4900016784668,74957.40211486816,57450.0,3587307.007293701,0.02193211488250653,0.020895173444164385
GSHD,-920,62.61000061035156,-57601.20056152344,228835.0,16132215.351486206,0.004020364017742042,0.0035705697764700887
GSIT,3572,7.849999904632568,28040.199659347534,1764735.0,13423969.610078335,0.0020240999356843947,0.0020888157880136846
GSM,13895,4.889999866485596,67946.54814481735,1093900.0,5441265.367691517,0.012702257976048998,0.012487269698012175
GT,-8932,9.449999809265137,-84407.3982963562,5509625.0,50577563.67078781,0.0016211629648115798,0.0016688703877823904
GTES,12764,22.959999084472656,293061.428314209,2062525.0,46937901.09677315,0.006188531048108507,0.006243598914020383
GTLB,-432,37.224998474121094,-16081.199340820312,5072870.0,183451983.3699417,8.515889427483851e-05,8.765890150335212e-05
GTM,7567,8.71500015258789,65946.40615463257,4635935.0,44297842.40398407,0.0016322489422306396,0.0014887046992767634
GTN,25357,4.210000038146973,106752.97096729279,1219910.0,5449156.210565567,0.020785959619971966,0.019590734205840083
GTX,-10538,18.139999389648438,-191159.31356811523,2404415.0,43934827.39634514,0.004382770861103428,0.0043509744978312455
GTY,923,28.799999237060547,26582.399295806885,455830.0,13132863.075885773,0.0020248776956321435,0.002024113031728535
GVA,606,119.62999725341797,72495.77833557129,643405.0,77367485.68992615,0.0009418639892447214,0.0009370315926527622
GWRE,-2902,162.69000244140625,-472126.38708496094,1401995.0,239957555.5142212,0.0020699075246345387,0.001967541243171983
GWW,-599,1070.010009765625,-640935.9958496094,220910.0,229615133.75183105,0.0027115114752614185,0.002791349095231395
GXO,3142,57.560001373291016,180853.52431488037,998325.0,56252376.994190216,0.0031472716800641076,0.003215037905572578
H,-967,158.16000366210938,-152940.72354125977,713330.0,117324554.60090637,0.001355613811279492,0.001303569607074206
HAE,95,66.05999755859375,6275.699768066406,773610.0,57848873.4072113,0.00012280089450756842,0.00010848439042002316
HAFC,-2131,24.770000457763672,-52784.870975494385,276095.0,7653617.386293411,0.007718357811622811,0.006896721943538087
HAIN,35901,1.2799999713897705,45953.27897286415,1891895.0,2206960.643005967,0.01897621168193795,0.02082197483606866
HAL,-16365,33.36000061035156,-545936.4099884033,15960000.0,515839724.84641075,0.0010253759398496242,0.0010583450317847346
HALO,327,72.83000183105469,23815.410598754883,1758260.0,126067200.88310242,0.00018597932046455018,0.00018891044166863082
HAS,728,89.87999725341797,65432.63800048828,1669060.0,144907392.29782104,0.0004361736546319485,0.0004515479642750578
HASI,-7415,34.619998931884766,-256707.29207992554,883315.0,29425458.27281952,0.008394513848400627,0.00872398620608902
HAYW,11445,16.299999237060547,186553.49126815796,1459415.0,23780663.51146698,0.007842183340585097,0.007844755516523007
HBAN,18182,17.059999465942383,310184.9102897644,30828380.0,548839866.6303349,0.0005897812340447341,0.0005651646849092434
HBNC,8128,17.25,140208.0,347675.0,6039851.484165192,0.02337815488602862,0.023213815830999542
HCA,475,491.2300109863281,233334.25521850586,1104230.0,529469363.2330322,0.00043016400568722095,0.0004406945357399458
HCC,9,90.08999633789062,810.8099670410156,856715.0,82002236.2456131,1.0505243867563893e-05,9.887656778194166e-06
HCI,33,155.5,5131.5,180165.0,30519754.86038208,0.00018316543168761968,0.00016813699924769836
HCKT,17573,18.6299991607666,327384.9752521515,183170.0,3646241.5979766846,0.09593819948681552,0.08978696733475336
HCSG,208,18.549999237060547,3858.3998413085938,622770.0,11630996.519870758,0.0003339916823225268,0.00033173424432865944
HD,-1605,375.29998779296875,-602356.4804077148,4311415.0,1592624234.6191406,0.0003722675734068745,0.00037821632203892847
HE,-6326,15.800000190734863,-99950.80120658875,3622550.0,50869519.81085777,0.0017462836951870919,0.0019648465638799854
HEI,-297,331.1099853515625,-98339.66564941406,446640.0,153757431.06536865,0.0006649650725416442,0.0006395766693552898
HELE,-2041,17.309999465942383,-35329.7089099884,955590.0,18610938.3472538,0.0021358532424993982,0.0018983303394372697
HFWA,-14512,25.200000762939453,-365702.41107177734,265410.0,6729013.371868134,0.05467766851286689,0.054347107200093094
HGV,847,44.119998931884766,37369.6390953064,703490.0,32492213.017425537,0.0012039972138907448,0.001150110614973043
HHH,1067,80.30000305175781,85680.10325622559,327965.0,26683017.087860107,0.003253395941640114,0.0032110350555225333
HIFS,285,300.8500061035156,85742.25173950195,81080.0,23380877.31201172,0.003515046867291564,0.003667195657172908
HIG,-1690,130.6699981689453,-220832.29690551758,1364870.0,181468701.46095276,0.001238213163158396,0.0012169167196748516
HII,359,425.3900146484375,152715.01525878906,615150.0,245254844.92416382,0.000583597496545558,0.0006226788926677907
HIMS,-1454,28.670000076293945,-41686.1801109314,16066270.0,508567396.35445595,9.05001596512445e-05,8.1967857966808e-05
HIW,1212,25.469999313354492,30869.639167785645,1180750.0,31467872.969446182,0.001026466229091679,0.0009809890613756641
HL,6073,27.190000534057617,165124.8732433319,28025245.0,723605865.1832867,0.00021669748114601673,0.0002281972565292936
HLF,1651,16.489999771118164,27224.98962211609,1676055.0,25799686.472940445,0.0009850512065534842,0.0010552449794562638
HLI,-1599,180.52999877929688,-288667.4680480957,467600.0,85858248.36135864,0.003419589392643285,0.003362140196864456
